chapter	pdf_pages	section	source_kind	material_type	german	canonical_german	editorial_decision	editorial_note	editorial_references	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
1	18	Herkunft und Angaben	Redemittel	sentence	Das ist …	Das ist …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
1	18	Befinden	Redemittel	sentence	Wie geht es Ihnen?	Wie geht es Ihnen?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
1	18	Befinden	Redemittel	sentence	Wie geht's dir?	Wie geht's dir?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
1	18	Befinden	Redemittel	sentence	Wie geht's?	Wie geht's?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
1	18	Befinden	Redemittel	sentence	Danke, sehr gut.	Danke, sehr gut.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
1	18	Befinden	Redemittel	sentence	Danke, gut.	Danke, gut.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
1	18	Befinden	Redemittel	sentence	Ganz gut.	Ganz gut.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
1	18	Befinden	Redemittel	sentence	Und Ihnen?	Und Ihnen?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
1	18	Befinden	Redemittel	sentence	Und dir?	Und dir?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
2	38	Aktivitäten	Lernwortschatz	word	aufstehen	aufstehen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar		
2	38	Aktivitäten	Lernwortschatz	word	duschen	duschen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar		
2	38	Aktivitäten	Lernwortschatz	word	frühstücken	frühstücken	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	essen	essen	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	essen	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	trinken	trinken	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	trinken	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	lernen	lernen	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	lernen	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	lesen	lesen	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-hobi	lesen	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	schlafen	schlafen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar		
2	38	Aktivitäten	Lernwortschatz	word	spielen	spielen	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-hobi	spielen	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	joggen	joggen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar		
2	38	Aktivitäten	Lernwortschatz	word	telefonieren	telefonieren	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	besuchen	besuchen	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-hobi	besuchen	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	einkaufen	einkaufen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	feiern	feiern	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Aktivitäten	Lernwortschatz	word	arbeiten	arbeiten	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	arbeiten	de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Zeitangaben	Lernwortschatz	word	morgens	morgens	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Zeitangaben	Lernwortschatz	word	abends	abends	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-rutinitas-waktu-belajar	REPEATED_IN_BOOK	
2	38	Zeitangaben	Lernwortschatz	phrase	am Montag	am Montag	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Zeitangaben	Lernwortschatz	phrase	am Dienstag	am Dienstag	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Zeitangaben	Lernwortschatz	phrase	am Wochenende	am Wochenende	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	EXACT_SOURCE_MATCH	de-id-a1-frasa-sehari-hari	Am Wochenende.	de-id-a1-frasa-rutinitas-janji	REPEATED_IN_BOOK	
2	38	Zeitangaben	Lernwortschatz	phrase	von … bis …	von … bis …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji	REPEATED_IN_BOOK|PATTERN_OR_PLACEHOLDER	
2	38	Zeitangaben	Lernwortschatz	word	heute	heute	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	heute	de-id-a1-kata-rutinitas-waktu-belajar		
2	38	Zeitangaben	Lernwortschatz	word	morgen	morgen	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	morgen	de-id-a1-kata-rutinitas-waktu-belajar		
2	38	Zeitangaben	Lernwortschatz	phrase	jeden Tag	jeden Tag	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji	REPEATED_IN_BOOK	
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	die Schule	die Schule	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji	REPEATED_IN_BOOK	
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	das Buch	das Buch	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	der Freund / die Freundin	der Freund / die Freundin	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	das Bett	das Bett	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	das Mittagessen / das Abendessen	das Mittagessen / das Abendessen	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	die Arbeit	die Arbeit	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	der Supermarkt	der Supermarkt	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji	REPEATED_IN_BOOK	
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	der Kaffee	der Kaffee	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji	REPEATED_IN_BOOK	
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	die Zeit	die Zeit	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	38	Andere wichtige Wörter	Lernwortschatz	phrase	die Musik	die Musik	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Ich lerne Deutsch.	Ich lerne Deutsch.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Ich lese ein Buch.	Ich lese ein Buch.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Ich spiele Fußball.	Ich spiele Fußball.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Ich schlafe gut.	Ich schlafe gut.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Am Montag lerne ich.	Am Montag lerne ich.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Heute lese ich.	Heute lese ich.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Morgen treffe ich Freunde.	Morgen treffe ich Freunde.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Ich spiele am Nachmittag.	Ich spiele am Nachmittag.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Aktivitäten und Zeit	Redemittel	sentence	Ich schlafe am Abend.	Ich schlafe am Abend.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Termin vereinbaren	Redemittel	sentence	Gehen wir am …?	Gehen wir am …?	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
2	39	Termin vereinbaren	Redemittel	sentence	Passt das?	Passt das?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
2	39	Termin vereinbaren	Redemittel	sentence	Geht das?	Geht das?	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
2	39	Termin vereinbaren	Redemittel	sentence	Ja, gern!	Ja, gern!	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	REPEATED_IN_BOOK	
2	39	Termin vereinbaren	Redemittel	sentence	Super!	Super!	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Termin vereinbaren	Redemittel	sentence	Nein, das geht leider nicht.	Nein, das geht leider nicht.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Das ist interessant.	Das ist interessant.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Das ist langweilig.	Das ist langweilig.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Das macht Spaß!	Das macht Spaß!	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Ich weiß nicht.	Ich weiß nicht.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Ja.	Ja.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Nein.	Nein.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Meinung und Reaktion	Redemittel	sentence	Doch!	Doch!	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Datum	Redemittel	phrase	der erste	der erste	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	39	Datum	Redemittel	phrase	der fünfte	der fünfte	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	39	Datum	Redemittel	phrase	der zwanzigste	der zwanzigste	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rutinitas-janji		
2	39	Datum	Redemittel	sentence	Heute ist der dritte Mai.	Heute ist der dritte Mai.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
2	39	Datum	Redemittel	sentence	Am dritten Mai lese ich.	Am dritten Mai lese ich.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
3	61	Zu Hause	Lernwortschatz	phrase	das Haus	das Haus	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	die Wohnung	die Wohnung	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	das Zimmer	das Zimmer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	das Wohnzimmer	das Wohnzimmer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	das Schlafzimmer	das Schlafzimmer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	das Arbeitszimmer	das Arbeitszimmer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	die Küche	die Küche	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	das Bad	das Bad	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	der Flur	der Flur	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	der Balkon	der Balkon	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	der Garten	der Garten	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	das Dach	das Dach	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Zu Hause	Lernwortschatz	phrase	der Keller	der Keller	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Möbel und Geräte	Lernwortschatz	phrase	das Sofa	das Sofa	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Möbel und Geräte	Lernwortschatz	phrase	der Tisch	der Tisch	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Möbel und Geräte	Lernwortschatz	phrase	der Schreibtisch	der Schreibtisch	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Möbel und Geräte	Lernwortschatz	phrase	der Stuhl	der Stuhl	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
3	61	Möbel und Geräte	Lernwortschatz	phrase	der Schrank	der Schrank	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-rumah-lingkungan		
